"","ID.x","DataElem","Theme","QuesID","Response","MaturityVar","PointValue","PtVal_int","ID.y","unite.","VarID","VarID.condnsd","VarName","Field.Question","Drop"
"924",3,"Taxlots","Cadastral",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"925",44,"Non-Attainment Areas (National Ambient Air Quality Stds)","Admin Bnds",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"926",45,"Oil Spill Geographic Response Areas","Admin Bnds",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"927",50,"Public Safety Response Areas","Preparedness",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"928",67,"Urban Growth Boundaries","Admin Bnds",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"929",83,"Cities","Preparedness",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"930",89,"Health Care Facilities","Preparedness",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"931",90,"Stadiums","Preparedness",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"932",91,"dam facilities","Preparedness",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"933",92,"Commercial Key Assets","Preparedness",45,"Yes",1,"5",5,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"934",94,"Road centerlines","Transportation",45,"No",1,"1",1,821,1,183,93,"OSDLErr","QID 025.2 Is the Oregon Spatial Data Library record for this data element fully correct?",0
"935",101,"Oregon Zoning","Admin Bnds",46,"Optimized",1,"5",5,831,1,185,95,"AccessProc","QID 025.1 What is the process for accessing the data element?",0
"936",108,"Military Facilities","Preparedness",46,"No process",1,"0",0,831,1,185,95,"AccessProc","QID 025.1 What is the process for accessing the data element?",0
"937",114,"0.5-meter DOQs","Imagery",46,"No process",1,"0",0,831,1,185,95,"AccessProc","QID 025.1 What is the process for accessing the data element?",0
"938",123,"watercourses","Hydrography",46,"Defined",1,"3",3,831,1,185,95,"AccessProc","QID 025.1 What is the process for accessing the data element?",0
"939",127,"hydrologic units (1st-6th fields)","Hydrography",46,"No process",1,"0",0,831,1,185,95,"AccessProc","QID 025.1 What is the process for accessing the data element?",0
"940",13,"air quality maintenance areas","Admin Bnds",46,"Ad-hoc",1,"1",1,831,1,185,95,"AccessProc","QID 025.1 What is the process for accessing the data element?",0
"941",146,"Existing Vegetation","Bioscience",46,"Ad-hoc",1,"1",1,831,1,185,95,"AccessProc","QID 025.1 What is the process for accessing the data element?",0
"942",150,"fish stock status","Bioscience",46,"No process",1,"0",0,831,1,185,95,"AccessProc","QID 025.1 What is the process for accessing the data element?",0
"943",174,"precipitation - 24-hour intensity","Climate",46,"Optimized",1,"5",5,831,1,185,95,"AccessProc","QID 025.1 What is the process for accessing the data element?",0
"944",178,"temperature - mean first/last 32 deg F dates","Climate",46,"No process",1,"0",0,831,1,185,95,"AccessProc","QID 025.1 What is the process for accessing the data element?",0
"945",181,"temperature - historic daily max &min","Climate",46,"Ad-hoc",1,"1",1,831,1,185,95,"AccessProc","QID 025.1 What is the process for accessing the data element?",0
"946",198,"Evacuation Routes","Preparedness",46,"No process",1,"0",0,831,1,185,95,"AccessProc","QID 025.1 What is the process for accessing the data element?",0
"947",199,"Monuments/Icons","Preparedness",46,"No process",1,"0",0,831,1,185,95,"AccessProc","QID 025.1 What is the process for accessing the data element?",0
"948",224,"State Police Post Boundaries","Preparedness",46,"No process",1,"0",0,831,1,185,95,"AccessProc","QID 025.1 What is the process for accessing the data element?",0
"949",228,"temperature - historic monthly max & min","Climate",46,"Ad-hoc",1,"1",1,831,1,185,95,"AccessProc","QID 025.1 What is the process for accessing the data element?",0
"950",243,"Correctional Facilities","Preparedness",46,"No process",1,"0",0,831,1,185,95,"AccessProc","QID 025.1 What is the process for accessing the data element?",0
"951",86,"Historic Sites","LULC",46,"No process",1,"0",0,831,1,185,95,"AccessProc","QID 025.1 What is the process for accessing the data element?",0
"952",10,"City & County Comprehensive Plans","Admin Bnds",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"953",101,"Oregon Zoning","Admin Bnds",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"954",108,"Military Facilities","Preparedness",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"955",11,"City Limits","Admin Bnds",47,"Fully implemented",1,"5",5,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"956",114,"0.5-meter DOQs","Imagery",47,"Planned-resrcs avail",1,"2",2,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"957",115,"1-meter DOQs","Imagery",47,"Planned-resrcs avail",1,"2",2,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"958",118,"Digital evelation models","Elevation",47,"In progress-partial resrcs",1,"3",3,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"959",119,"Elevation Contours","Elevation",47,"In progress-partial resrcs",1,"3",3,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"960",121,"Aspect","Elevation",47,"In progress-partial resrcs",1,"3",3,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"961",122,"Nearshore and Estuarine Bathymetry","Elevation",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"962",123,"watercourses","Hydrography",47,"Planned-resrcs avail",1,"2",2,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"963",124,"water bodies","Hydrography",47,"Planned-no resrcs",1,"1",1,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"964",125,"Water body shorelines","Hydrography",47,"Planned-no resrcs",1,"1",1,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"965",127,"hydrologic units (1st-6th fields)","Hydrography",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"966",128,"water supply & transmission facilities","Utilities",47,"In progress-full resrcs",1,"4",4,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"967",129,"electric generation & transmission facilities","Utilities",47,"In progress-full resrcs",1,"4",4,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"968",13,"air quality maintenance areas","Admin Bnds",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"969",13,"Vehicle Inspection Areas","Admin Bnds",47,"Planned-resrcs avail",1,"2",2,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"970",139,"Aquatic Habitat","Bioscience",47,"Planned-no resrcs",1,"1",1,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"971",140,"anadromous fish abundance","Bioscience",47,"In progress-full resrcs",1,"4",4,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"972",140,"Anadromous Fish Abundance","Bioscience",47,"Planned-no resrcs",1,"1",1,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"973",141,"Geology","Geoscience",47,"In progress-partial resrcs",1,"3",3,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"974",142,"Soil","Geoscience",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"975",143,"Geomorphology","Geoscience",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"976",145,"anadromous fish habitat distributions","Bioscience",47,"In progress-full resrcs",1,"4",4,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"977",146,"Existing Vegetation","Bioscience",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"978",146,"Wildlife Habitats","Bioscience",47,"Planned-resrcs avail",1,"2",2,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"979",149,"Wildlife Species Habitat Suitability maps","Bioscience",47,"Planned-no resrcs",1,"1",1,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"980",150,"fish stock status","Bioscience",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"981",151,"hatchery release locations","Bioscience",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"982",158,"Land Use","LULC",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"983",162,"Debris Flow Hazard Zone","Hazards",47,"Planned-resrcs avail",1,"2",2,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"984",164,"hazards/earthquake hazard","Hazards",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"985",167,"Tsunami inundation zone","Hazards",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"986",172,"Hazardous Materials Sites","Preparedness",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"987",174,"precipitation - 24-hour intensity","Climate",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"988",177,"Temperature - monthly and annual normals","Climate",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"989",178,"temperature - mean first/last 32 deg F dates","Climate",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"990",179,"snowfall - monthly & annual","Climate",47,"In progress-full resrcs",1,"4",4,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"991",180,"snow water equivalent","Climate",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"992",181,"temperature - historic daily max &min","Climate",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"993",183,"soil freeze depth","Climate",47,"Planned-resrcs avail",1,"2",2,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"994",184,"temperature ranges","Climate",47,"Planned-no resrcs",1,"1",1,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"995",185,"wind flow - monthly","Climate",47,"Planned-no resrcs",1,"1",1,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"996",186,"solar radiation - monthly average","Climate",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"997",187,"cloud cover - monthly average","Climate",47,"Fully implemented",1,"5",5,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"998",197,"Emergency Reference Data Stations","Preparedness",47,"Planned-resrcs avail",1,"2",2,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"999",198,"Evacuation Routes","Preparedness",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"1000",199,"Monuments/Icons","Preparedness",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"1001",200,"Public Safety Station Locations","Preparedness",47,"Planned-no resrcs",1,"1",1,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"1002",207,"Schools","Preparedness",47,"Planned-no resrcs",1,"1",1,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"1003",210,"commercial datasets","Climate",47,"Fully implemented",1,"5",5,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"1004",211,"fog occurrence in western Oregon","Climate",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"1005",212,"precipitation - historic monthly","Climate",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"1006",222,"Emergency Facilities","Preparedness",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"1007",224,"State Police Operations","Preparedness",47,"In progress-full resrcs",1,"4",4,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"1008",224,"State Police Post Boundaries","Preparedness",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"1009",228,"temperature - historic monthly max & min","Climate",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
"1010",240,"Elevation Bands","Elevation",47,"Desired",1,"0",0,901,1,192,97,"StwdProc","QID 026 Is there a stewardship process in place for this dataset?",0
